vote_account,minimum_stake,avg_stake,avg_dc_concentration,avg_skip_rate,avg_grace_skip_rate,max_commission,avg_adjusted_credits,dc_aso,marinade_stake,version
SmithX2hngQMZXVN36C6TsyjthTU3YnsALAs1MaDghV,1153923.799978995,1187547.8967754587,0.14554503886600245,0.007675567273653927,0.007675567273653927,0,420569.3,TERASWITCH,950.0,1.17.21
8B2Z2R8dRvqFcXuLBwinu3Jq7HQidCaJCnDuRRqeJLC1,69976.789888207,71938.3057755137,0.14554503886600245,0.031252095605543886,0.013245278084680215,0,420565.0,TERASWITCH,108.266940878,1.17.22
59k9CiZ7L1bpEivLrAtaMPMgw18syZ4RQsJUo3hbbj8x,47671.428136827,48699.3946835202,0.14554503886600245,0.032467532467532464,0.0048980352032724495,0,420542.3,TERASWITCH,10.92447463,1.17.22
8Pep3GmYiijRALqrMKpez92cxvF4YPTzoZg83uXh14pW,3552216.104229743,3554344.1426209374,0.05874462530017157,0.021274297451966108,0.021274297451966108,0,420448.3,PACKET,0.0,1.17.22
QUANT7qKUEW4PS4eP9jq4K35rDHpgWkWcgjbW1CwnGJ,40640.397615628,193460.3890538422,0.0013589101920601404,0.011874369739198165,0.008113932626707409,0,420229.3,HostCircle B.V.,0.0,1.17.22
DMSuZcavta8L1w1tSiH8bALWjz6Q6KSryGG6m6Az4Qt5,933659.416955129,1032192.1223294951,0.1645364060470824,0.027403099862446555,0.027403099862446555,0,419919.7,LATITUDE-SH,1753.759351298,1.17.22
voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd,1064767.644783474,1104854.842256007,0.008998805742525444,0.014419356228151613,0.014419356228151613,0,418984.0,RELIABLESITE,51661.541967622,1.17.21
HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH,3281935.319866713,3454233.89573218,0.03525516385835223,0.02216004205590354,0.02216004205590354,0,418309.0,AS-CHOOPA,24.915806159,1.17.21
oRAnGeU5h8h2UkvbfnE5cjXnnAa4rBoaxmS4kbFymSe,209516.94107257,256533.63348694,0.0006673935483696628,0.0195890807704585,0.0195890807704585,0,418120.2,ORANGEFIN-VENTURES-01,51228.831236433,1.17.22
tri1cHBy47fPyhCvrCf6FnR7Mz6XdSoSBah2FsZVQeT,1.09771712,90.8197334019,0.005697289858508205,0.0,0.0,0,413700.9,Datacamp Limited,0.0,1.17.20
DSRnpPkLWLA5V2TZo3AJwe2eGfkZ4ZaCwRf2v7e4aXg7,80237.349676585,94447.3256041108,0.017116838004495732,0.02248227347365279,0.011937277290005866,0,413026.1,HVC-AS,0.0,1.17.22
73ckp5sRXUBqfEibK2TdCeArUpdFyw4mvq6QtTjMfuZD,35500.673886615,36391.0079264465,0.1645364060470824,0.0,0.0,0,412978.2,LATITUDE-SH,12.072181314,1.17.20
5WPxGiB6zBXNJp8JN3WhSKDuTY3ZBX6dBDcbtVMQAJLX,243508.561155196,249413.5901479123,0.0039934819337113705,0.015660853195948378,0.015660853195948378,0,412970.1,OOO NIIR-RadioNet,49455.791345534,1.17.22
H7CfFGvmUHWvryBKAaVibVxz85SYmWyoECx3CjLHq3zC,23237.589990659,62634.3231911839,0.008062782977947948,0.0016666666666666718,0.0016666666666666718,0,412969.7,Inetcom Carrier LLC,49262.356393424,1.17.22
8guXF5HQVU4g71ZCnn6aEJxQyb59NaEc4XCGjF5arsiH,77696.637520378,148021.55043472,0.0039934819337113705,0.006975638740344614,0.006975638740344614,0,412965.8,OOO NIIR-RadioNet,49403.362417786,1.17.22
BeSov1og3sEYyH9JY3ap7QcQDvVX8f4sugfNPf9YLkcV,259735.965906943,262341.1453383045,0.013129086165802755,0.013350141415512573,0.013350141415512573,0,412956.1,Latitude.sh LTDA,98.062190307,1.17.22
P4f3F3VfMhKvpGQXg2MuvLfWmZui41gvcH9XKtYDiFX,41996.134737563,130168.7580758632,0.002860623607443478,0.00579597264437689,0.005596888035932252,0,412955.9,Amarutu Technology Ltd,49341.247820086,1.17.22
EXrWdDxFaE3Sfsbh3TV5ToGhMqu53xrmeoVdvn467jUH,242838.650280383,417565.2570832829,0.03525516385835223,0.012445167464966688,0.012445167464966688,0,412951.5,AS-CHOOPA,5.88716725,1.17.22
i6PZjkPHGYmPfPE8LsJuLn5huZyusXhmysiDiHGPjxb,78957.524930746,96829.0099877702,0.02674398092556216,0.03542308367537202,0.016163350494681237,0,412949.8,SIA Digitalas Ekonomikas Attistibas Centrs,0.0,1.17.22
CrLn7zEBytbmRBUGhkDyyUbGCa6H7bMCnw94Dip8QbcJ,124687.338327069,179267.4290871421,0.0006658689719135301,0.02095721633636033,0.01903120484963907,0,412939.7,JSC Ufanet,49724.898470717,1.17.21
MNDE6ueF5uMvyk3ohq7wWZ8H749pbpj1yHj2MvMRCJM,150404.980612747,181210.3659972241,0.0007284201983015141,0.04045315703565074,0.024641684626352727,0,412938.9,H4Y-TECHNOLOGIES,49538.810832109,1.17.22
8rcrC8sc3kATiFM3w8oWSbJTDxtGJZuPhLKmpWL4XYr4,4648.727829697,4710.5922064844,0.1645364060470824,0.0,0.0,0,412937.7,LATITUDE-SH,0.0,1.17.20
GwjRJdT9nKmegq6a8nyvEPfoQZUSPp6N4KmWAUMo76aU,141691.885851868,185857.4141599638,0.03525516385835223,0.011725380073373337,0.011725380073373337,0,412937.6,AS-CHOOPA,39131.126963296,1.17.22
CzmqDuqEpfnkptuLAcikmJrhCnhFXo8aUBj6Rto1SPAc,578059.011295553,584118.9998125538,0.0039934819337113705,0.017363439020190642,0.017363439020190642,0,412928.4,OOO NIIR-RadioNet,49428.307517746,1.17.22
CV7uvPY1Hk5Avb2NvkGJoUzGnipZrEZK27j5rQJoUae9,177213.199157827,179338.2870998804,0.023530668020857837,0.014739180054306111,0.014739180054306111,0,412927.1,TIER-NET,24646.565735201,1.17.22
Rash24BXgUyy65JJ5KBzpYLrj3pyCqEMEixLVimTcDp,175398.688254946,178407.7587146005,0.03525516385835223,0.0034584408476034056,0.0034584408476034056,0,412919.0,AS-CHOOPA,3.759532119,1.17.22
A7uqmajxP3NdzbYDXiGQRGTL8d3dZ5pjS4kR9NTZcxtg,96864.576731632,154540.2898072535,0.0004019710361515028,0.013331314159545794,0.011048472184228466,0,412907.3,Clouvider Limited,49734.770524781,1.17.22
8FPz3JG4E3HVXxGbPZVibarva4AGXSZWx3qKLUS5uFtN,367358.648381246,374503.9126367803,0.0039934819337113705,0.016413532603879188,0.016413532603879188,0,412895.9,OOO NIIR-RadioNet,51037.628593108,1.17.22
F5b1wSUtpaYDnpjLQonCZC7iyFvizLcNqTactZbwSEXK,2855658.315608955,2914023.914765743,0.07749744575699972,0.005925731147459467,0.005925731147459467,0,412874.6,OVH SAS,17351.994435976,1.17.21
