vote_account,minimum_stake,avg_stake,avg_dc_concentration,avg_skip_rate,avg_grace_skip_rate,max_commission,avg_adjusted_credits,dc_aso,marinade_stake,version
8Pep3GmYiijRALqrMKpez92cxvF4YPTzoZg83uXh14pW,3557282.23530612,3559980.09983633,0.057176953566678804,0.010667550130110937,0.010667550130110937,0,417002.9,"Packet Host, Inc.",0.0,1.17.26
HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH,3259136.729699864,3410784.075165062,0.03580248549393113,0.04100196261736635,0.04100196261736635,0,416677.9,"The Constant Company, LLC",0.0,1.17.21
59k9CiZ7L1bpEivLrAtaMPMgw18syZ4RQsJUo3hbbj8x,45805.210214086,47399.1106603772,0.1358931079286596,0.07985428314375682,0.027176693046351175,0,416563.9,TeraSwitch Networks Inc.,10.986070197,1.17.26
oRAnGeU5h8h2UkvbfnE5cjXnnAa4rBoaxmS4kbFymSe,279280.770211414,296167.8660440997,0.0007903742053712997,0.01834643206289859,0.01834643206289859,0,416542.9,"Orangefin Ventures, LLC",51518.724488329,1.17.27
8B2Z2R8dRvqFcXuLBwinu3Jq7HQidCaJCnDuRRqeJLC1,35000.384404946,39715.0734533891,0.1358931079286596,0.02847222222222222,0.015414460154710485,0,416303.9,TeraSwitch Networks Inc.,108.877043439,1.17.26
tri1cHBy47fPyhCvrCf6FnR7Mz6XdSoSBah2FsZVQeT,5452.194680599,19662.4430717387,0.006619120531801371,0.16499999999999998,0.0100937295363023,0,415903.1,Datacamp Limited,0.0,1.17.22
DMSuZcavta8L1w1tSiH8bALWjz6Q6KSryGG6m6Az4Qt5,1016670.259384609,1076887.1140977405,0.18018171972307925,0.03728346676710861,0.03728346676710861,0,415271.6,Latitude.sh,1799.83660976,1.17.26
SmithX2hngQMZXVN36C6TsyjthTU3YnsALAs1MaDghV,873941.22945243,950604.6537042425,0.1358931079286596,0.009382589599817448,0.009382589599817448,0,415163.0,TeraSwitch Networks Inc.,1089.602252394,1.17.26
voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd,1002910.341793545,1014254.7023368082,0.009405134724142774,0.024863031851376293,0.024863031851376293,0,413570.8,ReliableSite.Net LLC,52844.660836126,1.17.26
QUANT7qKUEW4PS4eP9jq4K35rDHpgWkWcgjbW1CwnGJ,424542.886681573,477713.2736959251,0.0022159173156048794,0.012379181030754671,0.012379181030754671,0,412848.7,HostCircle B.V.,0.0,1.17.22
Pond1QyT1sQtiru3fi9G5LGaLRGeUpJKR1a2gdbq2u4,927699.106896348,941271.0981258691,0.18018171972307925,0.008534687409552943,0.008534687409552943,4,404404.22,Latitude.sh,7885.921382568,1.17.26
TahoeLA91rRRqaWWBft1KvWLEjv87Zqe2qaDqSG69fm,179572.485173975,183284.6208642915,0.011572618475107153,0.0175500131085517,0.015914299990440875,0,404281.6,Hurricane Electric LLC,39239.808422824,1.17.22
BLADE1qNA1uNjRgER6DtUFf7FU3c1TWLLdpPeEcKatZ2,4128838.068234092,4155466.361582457,0.011572618475107153,0.015861036127520555,0.015861036127520555,3,403743.1,Hurricane Electric LLC,43285.315998689,1.17.27
8yPiZWMNYMhEqTmPSRc6LsWLFC8pewYEzmgc5kRCLTrZ,204582.858242297,216906.8927010397,0.03580248549393113,0.030754586594478883,0.030754586594478883,0,403717.9,"The Constant Company, LLC",0.0,1.17.27
9xEFsHZt2mbuGQjtVGABxpeQiNeDvj54pfsJrrrUUev6,288008.754340249,304864.9483646511,0.00856477923261722,0.006694807270811076,0.006694807270811076,4,399954.24,Latitude.sh LTDA,106279.665326736,1.17.20
EBVj3uwSKZpqEb1K267JaPxDQhULVqCy6hYeQqjsPh81,47753.364546158,56605.5622888132,0.006619120531801371,0.005952380952380954,0.005424087546340999,7,397158.018,Datacamp Limited,0.0,1.17.27
Ev3gPXRo6TJeQ2QhxfqWFoasdoGbmDytYvJbUabEHfLf,689764.113439331,736681.2775944385,0.08458667599193342,0.01020736155499613,0.01020736155499613,0,395245.8,UAB Cherry Servers,3908.992990599,1.17.20
Sms7uGpLwxCUxvV7uJq36wvQyGBPCzy87ZkC9mZcDSE,12878.229453627,14367.2767431878,0.1358931079286596,0.02291666666666666,0.008006245624242509,0,395243.2,TeraSwitch Networks Inc.,3774.319317782,1.17.20
6F4gdYb1sqHGMeFaeEcqt8N6S2anHre2BkZM7QWo8r6N,14121.202496725,14148.0413939929,0.02209348200063887,0.07833333333333334,0.016456297849796287,0,395238.5,"WebNX, Inc.",5336.031946311,1.17.20
7DCb5VuNx9XFqsaEgERyb5mwwRunDNtLRudCEoqhcz6N,103646.433912758,104712.7024610631,0.06902067181909378,0.012618560086589747,0.011812374775032577,0,395222.7,OVH SAS,0.0,1.17.26
D4mLBafAJjpRABT5Tyj6UhuwJ8DLRk74JzyuTMUdU9Fz,213253.11831428,215271.4690860482,0.18018171972307925,0.007698123863169637,0.007698123863169637,0,395219.4,Latitude.sh,394.227648434,1.17.27
A2MtELFxn9wAiUrobrZ6vsypQtGHdH3ZesEnvAogvuFZ,75216.504135039,80153.9553155349,0.000327862241609928,0.00505050505050505,0.00505050505050505,0,395208.5,LLC SETEL,3.508881989,1.17.26
CzmqDuqEpfnkptuLAcikmJrhCnhFXo8aUBj6Rto1SPAc,496172.442526855,597684.954854261,0.004300127826655526,0.012919426234104714,0.012919426234104714,0,395205.0,OOO NIIR-RadioNet,49694.474288643,1.17.26
3XDZhoRESsx9bU9rdX94qrtLL7YCxhgX3dKmXFRV2vU7,11133.714705576,11761.5134313527,0.18018171972307925,0.0125,0.006155428658143662,0,395204.6,Latitude.sh,2785.789491806,1.17.20
8F4e1nbeC6hn9jkojtboERZGaafxUUtsqUy3MKJLohkh,83007.936921155,188395.8823090712,0.006839164497071256,0.015084982090377407,0.013108551446260858,0,395203.6,ServeTheWorld AS,0.0,1.17.26
NipDoZC37aMQvv2fFq2moUyyiApQxszc7X4mvWHP2pZ,193703.480055162,260237.1675301076,0.006766763395811651,0.01197432165823883,0.01197432165823883,0,395200.4,MEVSPACE sp. z o.o.,49435.427731183,1.17.26
3NXnw51gHc2rDWTCWU4eVpP1yHyKKbJa1p6JDgMkmiDa,53402.045430114,114955.5827823024,0.06902067181909378,0.010653310104529624,0.008724133729454311,0,395200.2,OVH SAS,0.0,1.17.27
