vote_account,minimum_stake,avg_stake,avg_dc_concentration,avg_skip_rate,avg_grace_skip_rate,max_commission,avg_adjusted_credits,dc_aso,marinade_stake,version
8Pep3GmYiijRALqrMKpez92cxvF4YPTzoZg83uXh14pW,3557282.23530612,3560004.21572055,0.057670129923835925,0.009333157214405108,0.009333157214405108,0,419891.7,"Packet Host, Inc.",0.0,1.17.25
59k9CiZ7L1bpEivLrAtaMPMgw18syZ4RQsJUo3hbbj8x,47664.801899053,48245.5096196135,0.1386047541053635,0.06771978021978022,0.017439170590812552,0,419618.6,TeraSwitch Networks Inc.,10.970036321,1.17.22
HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH,3381820.715702867,3507513.54818662,0.03526209551686239,0.03129894038528266,0.03129894038528266,0,419606.5,"The Constant Company, LLC",0.0,1.17.21
voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd,1002910.341793545,1033609.1190929621,0.009255905318100074,0.01253010083490943,0.01253010083490943,0,419586.2,ReliableSite.Net LLC,51876.98513633,1.17.26
8B2Z2R8dRvqFcXuLBwinu3Jq7HQidCaJCnDuRRqeJLC1,40291.821714714,49241.2460825718,0.1386047541053635,0.018055555555555557,0.011378891196374263,0,419557.2,TeraSwitch Networks Inc.,108.718402556,1.17.26
oRAnGeU5h8h2UkvbfnE5cjXnnAa4rBoaxmS4kbFymSe,279280.770211414,288690.5912492414,0.0007593796266278424,0.015290930566056727,0.015290930566056727,0,419473.9,"Orangefin Ventures, LLC",51443.519678193,1.17.26
tri1cHBy47fPyhCvrCf6FnR7Mz6XdSoSBah2FsZVQeT,129.44464664,13547.2351579191,0.006780101295010558,0.16499999999999998,0.010093729536302304,0,418869.0,Datacamp Limited,0.0,1.17.22
DMSuZcavta8L1w1tSiH8bALWjz6Q6KSryGG6m6Az4Qt5,1099296.689093297,1106219.925051447,0.1776151451959957,0.0371218309870879,0.0371218309870879,0,418383.8,Latitude.sh,1761.072545985,1.17.26
SmithX2hngQMZXVN36C6TsyjthTU3YnsALAs1MaDghV,873941.22945243,1028780.8934317896,0.1386047541053635,0.008015633732106554,0.008015633732106554,0,418122.4,TeraSwitch Networks Inc.,1088.010811754,1.17.22
QUANT7qKUEW4PS4eP9jq4K35rDHpgWkWcgjbW1CwnGJ,419101.975754246,458681.0273291326,0.0021107650467144905,0.013050382055581167,0.013050382055581167,0,415443.5,HostCircle B.V.,0.0,1.17.22
TahoeLA91rRRqaWWBft1KvWLEjv87Zqe2qaDqSG69fm,184030.359796338,185894.3166187628,0.011512349534441016,0.016046516427607415,0.014409005887885018,0,409789.6,Hurricane Electric LLC,39184.90422686,1.17.22
8yPiZWMNYMhEqTmPSRc6LsWLFC8pewYEzmgc5kRCLTrZ,214771.683142434,217175.6884187738,0.046090205597801484,0.07924365966981183,0.033095459692870026,0,407190.1,"The Constant Company, LLC",0.0,1.17.24
