vote_account,minimum_stake,avg_stake,avg_dc_concentration,avg_skip_rate,avg_grace_skip_rate,max_commission,avg_adjusted_credits,dc_aso,marinade_stake,version
8Pep3GmYiijRALqrMKpez92cxvF4YPTzoZg83uXh14pW,3533579.951430764,3540658.915116942,0.06489397268711163,0.02199349929995813,0.02199349929995813,0,403523.9,PACKET,0.0,1.17.16
SmithX2hngQMZXVN36C6TsyjthTU3YnsALAs1MaDghV,1233397.751427612,1371965.772537342,0.1328293985361258,0.017130218675663122,0.017130218675663122,0,403471.3,TERASWITCH,107.049146644,1.17.16
voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd,1019319.968726468,1034873.3243275847,0.008439689432291616,0.02492073774835566,0.02492073774835566,0,403416.8,RELIABLESITE,47113.633661847,1.17.16
oRAnGeU5h8h2UkvbfnE5cjXnnAa4rBoaxmS4kbFymSe,136901.929968293,154399.2386170869,0.0060951479246745925,0.027565383670950905,0.025638972061382805,0,403346.6,AS-CHOOPA,0.0,1.17.16
8B2Z2R8dRvqFcXuLBwinu3Jq7HQidCaJCnDuRRqeJLC1,69489.251791552,74003.143835254,0.1328293985361258,0.07628059531842427,0.053916951388426906,0,402861.6,TERASWITCH,107.479743067,1.16.20
59k9CiZ7L1bpEivLrAtaMPMgw18syZ4RQsJUo3hbbj8x,45933.352179928,47442.3246918814,0.1328293985361258,0.06415521612890032,0.04400234877614857,0,402852.7,TERASWITCH,10.845009278,1.16.20
DMSuZcavta8L1w1tSiH8bALWjz6Q6KSryGG6m6Az4Qt5,896583.204346745,927742.1902287966,0.14325468810995368,0.059812582316911965,0.059812582316911965,0,402641.4,LATITUDE-SH,622.583144322,1.17.16
HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH,3342868.628189134,3409980.1770122726,0.024409199576858078,0.049493895451571554,0.049493895451571554,0,401781.0,AS-CHOOPA,0.0,1.16.24
QUANT7qKUEW4PS4eP9jq4K35rDHpgWkWcgjbW1CwnGJ,18975.831191586,26905.2232191403,0.1328293985361258,0.012662337662337663,0.007767465941452304,0,399234.2,TERASWITCH,0.0,1.17.16
BLADE1qNA1uNjRgER6DtUFf7FU3c1TWLLdpPeEcKatZ2,4096028.221247072,4311092.71288715,0.011577762937194926,0.045861467065286085,0.045861467065286085,5,390604.829,HURRICANE,42671.206024772,1.17.17
