"vote_account","minimum_stake","avg_stake","avg_dc_concentration","avg_skip_rate","avg_grace_skip_rate","max_commission","avg_adjusted_credits","dc_aso","mnde_votes","target_stake_msol","normalized_dc_concentration","normalized_grace_skip_rate","normalized_adjusted_credits","score","eligible_stake_algo","eligible_stake_msol","ui_hints","rank","in_algo_stake_set","eligible_stake_mnde","mnde_power","target_stake_mnde","target_stake_algo","target_stake"
"HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH",951945.826631323,1013638.83425526,0.00264072092418104,0.0819319287311361,0.0819319287311361,0,374446.9,"AS-WAVE-1",0,0,0.986772244538313,0.88106082242502,0.996532002661344,0.98614810293193,1,1,"",1,1,1,0,0,27575,27575
"Pond1QyT1sQtiru3fi9G5LGaLRGeUpJKR1a2gdbq2u4",2529267.46722123,2617640.79862645,0.0266392516012659,0.0312747733321948,0.0312747733321948,0,375398.6,"LATITUDE-SH",8507500000000,0,0.866560111431239,0.954598947240924,0.999064803725881,0.97525901595094,1,1,"",2,1,1,0.000383426904718961,360,27270,27630
"DMSuZcavta8L1w1tSiH8bALWjz6Q6KSryGG6m6Az4Qt5",248615.866233447,254096.174501079,0.0266392516012659,0.0795912082464046,0.0795912082464046,0,374759.5,"LATITUDE-SH",6501528140136,0,0.866560111431239,0.884458806259875,0.997363938789088,0.968555262847172,1,1,"",3,1,1,0.000292996343576619,275,27083,27358
"7ztvwhHQxU68beHN88iK2h7KMZb3zdHcESWpNHJhQwsc",43085.151411848,46377.8537988646,0.000390441041274116,0.160497198879552,0.069899027064189,0,359420.7,"TIER-NET",0,0,0.998044223996224,0.898528779670403,0.956542115768463,0.958464491180576,1,1,"",4,1,1,0,0,26800,26800
"5DiDp2gFM8eX9LV1yxkZAkw6f4v6ChMG8Kq9uYHiLf9T",130546.521096462,181215.974951008,0.00110434587695902,0.0359451491524565,0.0359451491524565,0,355416.4,"Web Werks India Pvt. Ltd.",0,0,0.994468170766637,0.947819042658781,0.945885296074518,0.953508334225941,1,1,"",5,1,1,0,0,26662,26662
"5yHqB3NxovCEMUniQCboaPRMyyQ7kQQF4QqvC4vaz78z",73283.430385148,94742.8776297218,0.000390441041274116,0.0243377142589804,0.0218408247580855,0,354090.6,"TIER-NET",2704427055171,0,0.998044223996224,0.96829404879738,0.942356886227545,0.952919335312714,1,1,"",6,1,1,0.000121844328809232,114,26645,26759
"voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd",433901.409517634,446140.320954311,0.0139249398313301,0.0999983544821529,0.0999983544821529,0,362586.2,"RELIABLESITE",1000000000000,0,0.930247949633424,0.854834101611492,0.964966600133067,0.951153538631463,1,1,"",7,1,1,0.0000450661645854107,42,26596,26638
"DsiG71AvUHUEo9rMMHqM9NAWQ6ptguRAHyot6wGzLJjx",312825.800958754,326245.493325047,0.00085025229451479,0.0515306116036308,0.0515306116036308,0,354997.9,"COGENT-174",48806897898122,0,0.995740962503992,0.925193893772668,0.944771523619428,0.951107004228841,1,1,"",8,1,1,0.00219949392685384,2067,26595,28662
"juicQdAnksqZ5Yb8NQwCLjLWhykvXGktxnQCDvMe6Nx",647829.295236026,657144.606425468,0.00234058664374372,0.0448993963404567,0.0448993963404567,0,355048.1,"Latitude.sh LTDA",771753362570855,0,0.98827566083306,0.934820315388016,0.944905123087159,0.95080175907121,1,1,"",9,1,1,0.0347792823286191,32677,26586,59263
"7D1KBDEhnBs1w9AEd4zjbWybw7mhfNUh4KdZpjGvySjD",40476.687398383,41743.9400693064,0.000108784356234055,0.896552614052614,0.0879239794811454,0,356143,"ZEN-ECN",0,0,0.999455083326244,0.872362264985558,0.947819028609448,0.94995867059481,1,1,"",10,1,1,0,0,26563,26563
"6F5xdRXh2W3B2vhte12VG79JVUkUSLYrHydGX1SAadfZ",419477.484616722,437288.524851036,0.00113933592200882,0.0381435266236005,0.0381435266236005,0,353770.2,"ALLNODES",0,0,0.994292900538241,0.944627695738641,0.941504191616766,0.949865800998676,1,1,"",11,1,1,0,0,26560,26560
"bXr9MyoUAaGusQZ4gaUPmSZByHAV7RRGr1FhCW5tFh8",68562.081633288,74522.1015840085,0.00575114318859631,0.0447990897504397,0.0403259379015368,0,355045.7,"RADIOKOMUNIKACE a.s.",0,0,0.971191686699156,0.941459526667706,0.94489873586161,0.948679250667855,1,1,"",12,1,1,0,0,26527,26527
"6hZL2FZim27WkQccMfygvvXH2eow5u3wR6XUJHbMoeWP",41316.304521562,49503.3431241972,0.000128770414317739,0.05910579004329,0.0423365111042674,0,352667.5,"MWAY",25152661503971,0,0.999354970252367,0.938540811987232,0.938569527611444,0.947918925277416,1,1,"",13,1,1,0.00113351344998025,1065,26506,27571
"8FPz3JG4E3HVXxGbPZVibarva4AGXSZWx3qKLUS5uFtN",139762.343789272,142194.97134955,0.00281585128725179,0.0438162666585168,0.0396801112615214,0,352823.8,"OOO NIIR-RadioNet",0,0,0.985894991059763,0.94239706213903,0.938985495675316,0.946464769308594,1,1,"",14,1,1,0,0,26465,26465
"GB44NXtM7zGm6QnzQjzHZcRKSswkJbox8aJsKiXGbFJr",211009.899418845,212843.78851904,0.00225915720996212,0.0510808773043042,0.0510808773043042,1,351924.012,"Amarutu Technology Ltd",0,0,0.988683552718788,0.925846765351765,0.936590850299401,0.943778644137181,1,1,"",15,1,1,0,0,26390,26390
"MELNFCV6Rfn1mPLhpAK7gjYzDUhvLdKyMW4mFbfoL9F",65945.500797932,66915.2009874827,0.00255978006598134,0.130636705399863,0.0790000361414696,0,353207.6,"ORACLE-BMC-31898",0,0,0.98717768907784,0.885317000678768,0.940006919494344,0.943057044136761,1,1,"",16,1,1,0,0,26370,26370
"BLADE1qNA1uNjRgER6DtUFf7FU3c1TWLLdpPeEcKatZ2",4225006.62132697,4248519.93364086,0.0112160959131379,0.0500280613968441,0.0500280613968441,5,354735.035,"HURRICANE",0,0,0.9438169430873,0.927375120171558,0.944071949434464,0.942748346206985,1,1,"",17,1,1,0,0,26361,26361
"LodezVTbz3v5GK6oULfWNFfcs7D4rtMZQkmRjnh65gq",96590.77408083,104681.19152848,0.00039520065934588,0.0890115142635304,0.0746340930274259,0,351968.2,"STACKPATH",35293595309016,0,0.998020382376549,0.891654965515743,0.936708449767132,0.942675402149244,1,1,"",18,1,1,0.00159053737789348,1494,26359,27853
"DPmsofVJ1UMRZADgwYAHotJnazMwohHzRHSoomL6Qcao",205820.342952512,224964.533362125,0.000805073135386115,0.0363566752893517,0.0363566752893517,0,349931.5,"23M GmbH",0,0,0.995967271487818,0.947221637214641,0.931288090485695,0.942464391157479,1,1,"",19,1,1,0,0,26353,26353
"CEUNARH523wjP3WWMapXFgUyYrKEgu9cm9sYLF9rNJpB",35005.168225101,36375.0350357759,0.0000948092898630733,0.114603174603175,0.0586873254943555,1,349854.615,"Syn hf",0,0,0.999525086467744,0.914804614800662,0.931083473053892,0.940360732175006,1,1,"",20,1,1,0,0,26294,26294
"GHRvDXj9BfACkJ9CoLWbpi2UkMVti9DwXJGsaFT9XDcD",100678.592365732,113334.392314942,0.000295000160055837,0.0537315118095957,0.0512878690788681,0,348992.8,"TEXASNET-ASN",0,0,0.998522301261506,0.925546278938071,0.928789886892881,0.939268442337684,1,1,"",21,1,1,0,0,26264,26264
"CzmqDuqEpfnkptuLAcikmJrhCnhFXo8aUBj6Rto1SPAc",118657.595886082,129787.173562584,0.00871076598247226,0.0540257488051606,0.0465453325830837,0,351810,"Inetcom LLC",0,0,0.956366505356539,0.932430937936872,0.936287425149701,0.939079861549766,1,1,"",22,1,1,0,0,26258,26258
"BACKboNezqTz4fKH3x26e6xVXL4r9ApVoBL5x9qfj1oS",10165.297580738,28296.4092183412,0.0000736631487280489,0.0647853535353536,0.0362226406606495,0,346786.7,"EVERYWHERE-WIRELESS-LLC",0,0,0.999631010566475,0.947416212989327,0.922918695941451,0.936605014887445,1,1,"",23,1,1,0,0,26189,26189
"GfZybqTfVXiiF7yjwnqfwWKm2iwP96sSbHsGdSpwGucH",18116.689103136,18322.6967901713,0.00204595664439896,0.122619047619048,0.0515235893400461,0,346644.5,"JSC IOT",0,0,0.989751505382676,0.925204087872434,0.922540252827678,0.933085355916505,1,1,"",24,1,1,0,0,26091,26091
"AuBB9st3RqhHBkzZgBSm6SVnHZNJQSHeBWCSkik4bzdA",148589.623089174,150672.422389507,0.0266392516012659,0.0472201647457402,0.0464841348412128,0,355186.6,"LATITUDE-SH",0,0,0.866560111431239,0.932519777650526,0.94527371922821,0.932182860984239,1,1,"",25,1,1,0,0,26066,26066
"AS3nKBQfKs8fJ8ncyHrdvo4FDT6S8HMRhD75JjCcyr1t",837412.6186459,971628.13707799,0.0266392516012659,0.052843883404875,0.052843883404875,0,355153.7,"LATITUDE-SH",3787393393427080,0,0.866560111431239,0.923287439593065,0.945186161011311,0.931405328659127,1,1,"",26,1,1,0.0999999966863114,93956,26044,120000
"9Gko8QZBbV5SrEvHKtQHcMrGGSfgFP3KJUozEGifu25x",116804.796073217,141181.341384072,0.000368109728923553,0.0665512593904368,0.0451010963009164,1,343060.047,"Informacines sistemos ir technologijos, UAB",6248591060688,0,0.998156084790073,0.934527511010217,0.913000790419162,0.927757506521691,1,1,"",27,1,1,0.000281597254887368,265,25942,26207
"DujbfBa9RitWFkjhVqyV3h4rp2nsf7ikU7C484TwKShR",38301.367085944,46239.9855042366,0.000120386661428773,0.295647375500317,0.0826789868411777,0,343978.2,"CENTURYLINK-US-LEGACY-QWEST",0,0,0.999396965690828,0.879976330962593,0.915444311377246,0.925631798162824,1,1,"",28,1,1,0,0,25882,25882
"9xEFsHZt2mbuGQjtVGABxpeQiNeDvj54pfsJrrrUUev6",63884.444061054,64721.7932357106,0.0266392516012659,0.0351135679550927,0.0337209744188673,6,350998.616,"LATITUDE-SH",3083323237488630,0,0.866560111431239,0.951047839022947,0.93412805322688,0.925034507242632,1,1,"",29,1,1,0.0999999966863114,93956,25866,119822
"73ckp5sRXUBqfEibK2TdCeArUpdFyw4mvq6QtTjMfuZD",22453.105639886,23783.8967566503,0.0266392516012659,0.0267857142857143,0.0170970816342358,0,349577.1,"LATITUDE-SH",0,0,0.866560111431239,0.975180459437475,0.930344910179641,0.923980752622797,1,1,"",30,1,1,0,0,25836,25836
"3N7s9zXMZ4QqvHQR15t5GNHyqc89KduzMP7423eWiD5g",6421793.55531678,6442722.99171989,0.0328319457208871,0.0466418272967282,0.0466418272967282,1,352953.909,"AMAZON-AES",0,0,0.8355400052499,0.932290858213876,0.939331760479042,0.922822190269546,1,1,"",31,1,1,0,0,25804,25804
"popBKwvD4E2muAkrW6xpcqrAjahaDG2s69BaknDqTBC",40704.178792139,43347.9530390795,0.00255978006598134,0.136511707247001,0.0591992581371394,0,342071.9,"ORACLE-BMC-31898",7163414525398,0,0.98717768907784,0.914061450951727,0.910370991350632,0.922471287893364,1,1,"",32,1,1,0.000322786403843004,303,25794,26097
"HQbdXrLm3EuFyu66mCpDS4ir9zRkhNHJVnck4vxG7jEo",131806.039745076,137178.517789389,0.0027753826476218,0.0670538473363079,0.0575495542726129,6,341197.816,"JSC ER-Telecom Holding",0,0,0.986097704365812,0.916456297795049,0.908044753160346,0.920699941394625,1,1,"",33,1,1,0,0,25744,25744
"CertuszpSb9Qb8v5HhndmSdCC3WoKAiFoBEXmNhjJPUg",677536.966438141,679501.602822756,0.042347798750715,0.0363811534442401,0.0363811534442401,0,354644.5,"PACKET",0,0,0.787873712407177,0.947186102696461,0.943831004657352,0.920095659544949,1,1,"",34,1,1,0,0,25728,25728
"RAREcr3SmDePhWD4Je1qEh1UMCQD5MFaDHF7UTzezQh",60459.586606195,72578.3468447575,0.000189083900200784,0.0395815472653708,0.0381279697321747,4,337547.328,"MARKLEY-NETWORK-SERVICES",0,0,0.999052851223052,0.94465027941146,0.898329548902196,0.91738857468304,1,1,"",35,1,1,0,0,25652,25652
"8jxSHbS4qAnh5yueFp4D9ABXubKqMwXqF3HtdzQGuphp",243007.132870708,247949.660081119,0.000646294608647573,0.052695279040153,0.052695279040153,5,337784.28,"Blix Solutions AS",0,0,0.996762616238197,0.923503166003975,0.898960159680639,0.915894615022058,1,1,"",36,1,1,0,0,25610,25610
"7DrGM5rSgw8iCnXNxgjfmy4GFy6PuKu3gsujT5TjcDaA",137699.764318777,139981.936414929,0.00124687478821344,0.0428563387508091,0.0428563387508091,5,337397.345,"Psittacus Systems LIMITED",0,0,0.993754222705322,0.937786187096571,0.897930392548237,0.915738350614583,1,1,"",37,1,1,0,0,25606,25606
"CV7uvPY1Hk5Avb2NvkGJoUzGnipZrEZK27j5rQJoUae9",39302.657158982,43660.0483370813,0.0492059103121633,0.0558333333333333,0.0393662709581411,0,355197.6,"UAB Cherry Servers",0,0,0.753520433409342,0.94285265873186,0.945302994011976,0.915609497359254,1,1,"",38,1,1,0,0,25602,25602
"FCvNkHa4U3yh7AXWGGL2jWLWiSRouR8EtzY5WVTHKTHa",132746.233945977,138828.863319187,0.000361847706815632,0.0409760066121084,0.0387318879685324,5,336601.34,"uvensys GmbH",0,0,0.998187452170239,0.943773581651901,0.895811949434465,0.915251383102848,1,1,"",39,1,1,0,0,25592,25592
"FXRu5NA4ouLGFuZNNWZFwwnvQz9zE7JCX3D23RJTc2NU",12399.961031978,23724.387579193,0.000203526149643494,0.135208333333333,0.0565447664160514,5,336406.59,"Netrouting",0,0,0.998980507893549,0.917914931115997,0.895293652694611,0.912985574911477,1,1,"",40,1,1,0,0,25529,25529
"cvotehJbE3GoPGWWFGTPLfZev1XAeAUopH7Uh5CzXnS",10723.353819125,35415.9514968735,0.00202344397789445,0.165567765567766,0.0690107690608778,2,337405.474,"HVC-AS",0,0,0.989864274605878,0.899818248599359,0.89795202661344,0.912235927995809,1,1,"",41,1,1,0,0,25508,25508
"6anBvYWGwkkZPAaPF6BmzF6LUPfP2HFVhQUAWckKH9LZ",339134.862884565,367795.289701695,0.0139249398313301,0.137090492856441,0.137090492856441,0,345568.4,"RELIABLESITE",0,0,0.930247949633424,0.800988079663046,0.919676380572189,0.912172906511676,1,1,"",42,1,1,0,0,25506,25506
"F1FkySZudpAUwfzcgrGVJTrQKFGg2bxBMJooNhRX1RBB",86801.57437739,91750.8874066792,0.000239242458444888,0.0375141432641433,0.0307639214695732,5,333345.215,"I P House Limited",0,0,0.998801599704315,0.955340542139809,0.88714628077179,0.909569734558949,1,1,"",43,1,1,0,0,25433,25433
"H7fXvnLCKtZqJBTipxeseabGfAZUdHJ9XuP6hCKrbvUb",24382.599890408,28739.8500975289,0.00039520065934588,0.0738095238095238,0.0466585541859794,5,334089.635,"STACKPATH",0,0,0.998020382376549,0.932266576075255,0.889127438456421,0.909198594260966,1,1,"",44,1,1,0,0,25423,25423
"BH7asDZbKkTmT3UWiNfmMVRgQEEpXoVThGPmQfgWwDhg",235169.025970316,238663.917410509,0.0029592506854811,0.0477931409326443,0.0477931409326443,5,334917.18,"M247 Europe SRL",0,0,0.985176682602492,0.930619515928793,0.891329820359282,0.908790083440507,1,1,"",45,1,1,0,0,25411,25411
"EPWrFd8jJ4SLA1YtcZcRAsAMxmnikSVqbumerCq5yV6z",236110.57348327,257360.457213038,0.0266392516012659,0.0707554359691125,0.0707554359691125,0,344574.7,"LATITUDE-SH",0,0,0.866560111431239,0.897285545532052,0.917031803060546,0.90774798453846,1,1,"",46,1,1,0,0,25382,25382
"7PmWxxiTneGteGxEYvzj5pGDVMQ4nuN9DfUypEXmaA8o",233373.225034142,247694.445052887,0.00342927886868656,0.0546484084258975,0.0546484084258975,5,334757.77,"M247 Europe SRL",0,0,0.982822243021009,0.920667841528699,0.890905575515635,0.907336006363621,1,1,"",47,1,1,0,0,25371,25371
"1234LB7uvDC23rdCQoK8C3jNwnovUNyeKxz8wC3dghJ5",331752.846334195,341428.224713793,0.0354283001606752,0.0372013880651042,0.0372013880651042,5,345179.175,"WEBNX",1547542089193040,0,0.822534487966004,0.945995382146671,0.918640518962076,0.90595919597688,1,1,"",48,1,1,0.0697404861598661,65525,25332,90857
"BEARSLRLiizzRK7oJzhDUoPCzP1EG7Xt1WqCLL7zeN81",52146.826001994,53929.3528795979,0.0234380825347596,0.109563006223223,0.0556955094588032,2,340796.862,"LATITUDE-SH",0,0,0.882595233210114,0.919147782894409,0.906977676646707,0.90416269352167,1,1,"",49,1,1,0,0,25282,25282
"GvZEwtCHZ7YtCkQCaLRVEXsyVvQkRDhJhQgB6akPme1e",2695168.4491687,2713425.53059843,0.0563890417767303,0.0621732340870614,0.0621732340870614,0,353353.5,"PACKET",0,0,0.717539082410689,0.909744181004717,0.940395209580838,0.903751880125729,1,1,"",50,1,1,0,0,25271,25271
"FnAPJkzf19s87sm24Qhv6bHZMZvZ43gjNUBRgjwXpD4v",144755.251024994,148305.567974911,0.000590182055620981,0.0636849123380639,0.0504749829216297,5,330954.73,"LEVEL3",0,0,0.997043692183394,0.926726331849084,0.880784377910845,0.902204422717255,1,1,"",51,1,1,0,0,25227,25227
"ChaossQVry9AgexbXooZoWUTDfhT1x5zsAmTbBqa5142",23619.106347409,25565.9584618339,0.0266392516012659,0.0348214285714286,0.0173096482467753,7,338909.889,"LATITUDE-SH",6365616061496,0,0.866560111431239,0.974871880126981,0.90195579241517,0.902119232857012,1,1,"",52,1,1,0.000286899156603298,270,25225,25495
"4MpRU9fDDSQNNTeb4v5DPZZTKupYancGksH679AKLBnt",131044.313659651,135982.341497128,0.00756404907875689,0.0321092705943127,0.0321092705943127,5,332167.12,"LATITUDE-SH",0,0,0.962110577229955,0.953387521859122,0.884010964737192,0.901362947976227,1,1,"",53,1,1,0,0,25204,25204
"Luck3DN3HhkV6oc7rPQ1hYGgU3b5AhdKW9o1ob6AyU9",2742.532761044,16705.0575176042,0.00234058664374372,0.0479166666666667,0.0294605231041526,6,329738.934,"Latitude.sh LTDA",4000000000000,0,0.98827566083306,0.957232663221743,0.877548726546906,0.900713173104379,1,1,"",54,1,1,0.000180264658341643,169,25186,25355
"6JfBwvcz5QUKQJ37BMKTLrf968DDJBtwoZLw19aHwFtQ",112641.663731428,115663.505921966,0.00225915720996212,0.040267232789173,0.040267232789173,7,328410.621,"Amarutu Technology Ltd",2100305628027,0,0.988683552718788,0.941544747873799,0.874013628742515,0.896849856979733,1,1,"",55,1,1,0.0000946389456293624,89,25078,25167
"81LF3sFyx9aANNhZPTyPEULKHV1mTqd3qho7ZLQghNJL",134748.616574153,139579.358944348,0.0258199538394591,0.0542568847824257,0.0525619837184542,5,337923.835,"marbis GmbH",0,0,0.870664093167533,0.923696668539348,0.899331563539588,0.896795422328484,1,1,"",56,1,1,0,0,25076,25076
"CrLn7zEBytbmRBUGhkDyyUbGCa6H7bMCnw94Dip8QbcJ",102943.451510096,109868.798147056,0.000344936532511802,0.0514768214065222,0.0483598391210423,10,327422.085,"JSC Ufanet",0,0,0.99827216270372,0.929796849875337,0.871382794411178,0.895397624568812,1,1,"",57,1,1,0,0,25037,25037
"Ev3gPXRo6TJeQ2QhxfqWFoasdoGbmDytYvJbUabEHfLf",65253.719355707,89131.4496518171,0.124640788901432,0.0665500267612766,0.0522670005431807,0,374032.2,"OVH SAS",3000000000000,0,0.375656147136686,0.924124890562298,0.995428343313373,0.894593893689954,1,1,"",58,1,1,0.000135198493756232,127,25014,25141
"59k9CiZ7L1bpEivLrAtaMPMgw18syZ4RQsJUo3hbbj8x",34438.645451342,48643.4907829779,0.132257059462623,0.0420898494350507,0.0381280891789422,0,375750,"LATITUDE-SH",0,0,0.337505139360381,0.944650106012633,1,0.893820029594876,1,1,"",59,1,1,0,0,24993,24993
"E8P6asEbbkar5kMLHpCGswDgny8PwBqjRTVxdTmV8XEE",8243.826973776,8634.2479889368,0.000590182055620981,0.1375,0.0201485042977811,8,325125.056,"LEVEL3",0,0,0.997043692183394,0.970750761422838,0.865269610113107,0.893656480532361,1,1,"",60,1,1,0,0,24988,24988
"GuxBSrv5jnSwwPepkqnmkM7YCBSakKanbnw4BKMdda4j",105098.769084232,108245.568272637,0.000499509916517494,0.0490691975480995,0.0474176384639292,8,326547.744,"SIA BITE Latvija",0,0,0.99749788212534,0.931164626430865,0.869055872255489,0.893593777941264,1,1,"",61,1,1,0,0,24987,24987
"BFx4GGeS6s66HGux6oy7jMwiKPu6sUAJrzhK89wHun6R",98245.572694896,111733.087924845,0.00232031403565119,0.0536843467834847,0.0499291176288823,8,327313.644,"PERFECT-INTERNATIONAL",0,0,0.98837720927764,0.927518755144758,0.871094195608782,0.893478086906758,1,1,"",62,1,1,0,0,24983,24983
"LunaFpQkZsZVJL2P2BUqNDJqyVYqrw9buQnjQtMLXdK",182887.305883798,184800.127671273,0.000669193640768403,0.0472372981583043,0.0466197224523991,8,326318.296,"VeloxServ Communications Ltd",0,0,0.996647911653388,0.932322947437767,0.868445232202262,0.89308239175132,1,1,"",63,1,1,0,0,24972,24972
"4GAmUQ8FvKcTzeYGqxu2oSBMStYNwDTmBo7LC1Csg6SE",13768.678026502,13795.4064715596,0.00209575448348657,0.313571428571429,0.067463219232634,8,327561.124,"NEXEON",0,0,0.989502060758695,0.902064800177946,0.871752825016633,0.892199782450898,1,1,"",64,1,1,0,0,24948,24948
"ASe5VJAvTWqPeZXaoKZFk23xzoD3SgXZk1JrkWQx3M1W",1568818.13407689,1571844.50638708,0.0168151399495968,0.0394063437340345,0.0394063437340345,6,331349.342,"SERVERS-COM",0,0,0.915770516577287,0.942794485769479,0.881834576180971,0.891744713902597,1,1,"",65,1,1,0,0,24935,24935
"3Xn3K5zeTzs4sURj1PCRaF6rvFg2hPgT49B4SiM998f7",47794.431344523,51948.7189921578,0.0736921347763741,0.006921977124183,0.006921977124183,0,350246.1,"PACKET",75227499272000,0,0.630865371139549,0.989951484371315,0.932125349301397,0.890225824589568,1,1,"",66,1,1,0.00339013536782324,3185,24892,28077
"NoRDTy8jpkpjPR7yxahVdoEUPngbojPhFU5jb8TtY4m",111286.990783529,115084.336495782,0.0354283001606752,0.0423576045216818,0.0423576045216818,5,337610.81,"WEBNX",0,0,0.822534487966004,0.938510191034469,0.898498496340652,0.889889548490231,1,1,"",67,1,1,0,0,24883,24883
"RNXpSdqrJL6eoLrbW69Q9qsFviEwRpfFfk3HiRRRohq",373673.971745431,374127.969358808,0.000975104899920606,0.0536643062030261,0.0536643062030261,8,325230.764,"AUTOCONT a.s.",0,0,0.995115557631429,0.92209644586953,0.865550935462409,0.889833608904344,1,1,"",68,1,1,0,0,24881,24881
"GREENr9zSeapgunqdMeTg8MCh2cDDn2y3py1mBGUzJYe",170057.495524109,177014.181227421,0.0354283001606752,0.0542260465254904,0.0542260465254904,7,337996.875,"WEBNX",2063669634476990,0,0.822534487966004,0.92128097706513,0.899525948103792,0.889354571848851,1,1,"",69,1,1,0.0929999289876539,87379,24868,112247
"AM3wUMazVnap88dVdE26jdSKBeLTe8EitNS7eTV35Tjd",6112.425941091,18403.4004917677,0.0000481431315898864,0.168253968253968,0.0618994146720156,5,324995.19,"ServeTheWorld AS",0,0,0.999758844046715,0.910141679959447,0.864923992015968,0.889146099093274,1,1,"",70,1,1,0,0,24862,24862
"RBFvvcGPBpgkBYmJGsphoDQJD8sszSuorM7TorWm12Y",2129864.76529451,2132063.7578607,0.00575114318859631,0.0528838937796439,0.0528838937796439,8,326537.532,"RADIOKOMUNIKACE a.s.",0,0,0.971191686699156,0.923229357217327,0.869028694610779,0.888915359747956,1,1,"",71,1,1,0,0,24856,24856
"FKsC411dik9ktS6xPADxs4Fk2SCENvAiuccQHLAPndvk",4861916.83236917,4880063.38712941,0.0168151399495968,0.047175578353282,0.047175578353282,7,330134.748,"SERVERS-COM",0,0,0.915770516577287,0.931516020947386,0.878602123752495,0.888390637817455,1,1,"",72,1,1,0,0,24841,24841
"76nwV8zz8tLz97SBRXH6uwHvgHXtqJDLQfF66jZhQ857",335808.57870606,338431.062465648,0.00124687478821344,0.0387228642057936,0.0387228642057936,9,323514.464,"Psittacus Systems LIMITED",0,0,0.993754222705322,0.943786681293706,0.86098327079175,0.887779064201681,1,1,"",73,1,1,0,0,24824,24824
"6mBPtjzc3tWBSDFvJEBnidhpf3bqPoLk7nP9STWyzdzv",17909.996200073,20047.7806670691,0.00202344397789445,0.0519444444444444,0.0346149212074897,8,323079.712,"HVC-AS",0,0,0.989864274605878,0.949750111781795,0.859826246174318,0.886749317133595,1,1,"",74,1,1,0,0,24795,24795
"HTtwGKgQgsQCAFDPBgN7LabHTMEkUpmTnFqEo5cBcquR",68758.064824459,71211.2822663684,0.00281585128725179,0.051471040827078,0.0335674839596634,8,323301.34,"OOO NIIR-RadioNet",0,0,0.985894991059763,0.951270658493525,0.860416074517632,0.886709337368413,1,1,"",75,1,1,0,0,24794,24794
"StepeLdhJ2znRjHcZdjwMWsC4nTRURNKQY8Nca82LJp",202913.897477395,211798.743279541,0.0361891808163064,0.0648178533024092,0.0629812279071566,7,337310.442,"AS-CHOOPA",0,0,0.818723126017054,0.908571230215738,0.897699113772455,0.886385278459569,1,1,"",76,1,1,0,0,24785,24785
"F2bcoVhE2he5DCruN4PKkWAriNXs2VWty94n9CCdWZ8s",68564.763000267,71085.6152666852,0.00281585128725179,0.0431178470652155,0.0406911191756418,8,323327.192,"OOO NIIR-RadioNet",0,0,0.985894991059763,0.940929399267064,0.860484875582169,0.885966779785252,1,1,"",77,1,1,0,0,24773,24773
"R1vAoSPFQdCc6wsAEMtxWXjqptSeN1YUiq2Zni1of21",19316.55307713,20428.8507066619,0.0266392516012659,0.116944444444444,0.0500642883546055,5,332332.135,"LATITUDE-SH",0,0,0.866560111431239,0.927322530117486,0.884450126413839,0.884995693624489,1,1,"",78,1,1,0,0,24746,24746
"ASrBTnxfvt8uY164wRrM9xXP925yoHzoRBnVYU5s7DEs",68478.157166867,71027.683531234,0.00281585128725179,0.0786876591181511,0.0526509877642059,8,323361.416,"OOO NIIR-RadioNet",0,0,0.985894991059763,0.923567462890628,0.860575957418497,0.884701309168855,1,1,"",79,1,1,0,0,24738,24738
"D7A2eMsi2MTpmRFRN14s3GvA6ExsEfrXL3CkkK3hWEGA",62475.196911667,67597.4764961686,0.000523000228256542,0.0185688331276567,0.0185688331276567,10,320260.95,"JSC Avantel",0,0,0.997380215734864,0.973043943003245,0.852324550898204,0.883926914111924,1,1,"",80,1,1,0,0,24716,24716
"SFund7s2YPS7iCu7W2TobbuQEpVEAv9ZU7zHKiN1Gow",216310.818077271,223579.757368708,0.0354283001606752,0.0617722750470487,0.0617722750470487,5,335745.2,"WEBNX",0,0,0.822534487966004,0.910326246375311,0.893533466400532,0.883902298947126,1,1,"",81,1,1,0,0,24716,24716
"DUCKsGEPEdNv9QeskPNwoJdWgAXjxUFrkNDEKjAnLWyY",62595.998857833,65556.8954454687,0.000523000228256542,0.0160151261781696,0.0160151261781696,10,319786.65,"JSC Avantel",0,0,0.997380215734864,0.976751115640865,0.851062275449102,0.883241100123201,1,1,"",82,1,1,0,0,24697,24697
"MiaL1ydwpPjrM7ciTHwid7tV5NdzmUaX49XVYKBkx1A",102.044240135,37787.8289415009,0.0100514204398103,0.23604935221783,0.063328609185299,10,325797.74,"MEVSPACE sp. z o.o.",0,0,0.949650972049743,0.908066942764349,0.867059853626081,0.882920571009588,0,0,"NOT_ELIGIBLE_ALGO_STAKE_MIN_STAKE_BELOW_1000",83,0,1,0,0,0,0
"DimavhUqvCpWjUZqSFZGLqBiUVUYQ5jZEaCHutKKVs45",62711.408971569,65053.6590587825,0.000335968055681695,0.029239477842419,0.02781780381572,10,320072.76,"PE Konstantin Vladimirovich Kravchenko",0,0,0.998317087109508,0.959617370675585,0.85182371257485,0.882652974664854,1,1,"",84,1,1,0,0,24681,24681
